winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference
0,Decision - Split,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"November 02, 2019","New York City, New York, USA","Oct 27, 1989","5' 7""",0.0,4.0,16.0,Julio Arce,70.0,2.87,0.67,4.25,0.36,Southpaw,0.6,0.58,0.93,0.3,145 lbs.,"Jul 02, 1991","5' 8""",1.0,1.0,11.0,Hakeem Dawodu,73.0,2.31,0.64,5.28,0.46,Orthodox,0.0,0.0,0.85,0.0,145 lbs.,0.8,0.8461538461538461,-3.0,20.0,13.0,0.2425,0.4061538461538462,30,28,2
1,Submission,3,2:51,3 Rnd (5-5-5),Bantamweight Bout,"September 28, 2019","Copenhagen, Denmark","Feb 06, 1995","5' 8""",0.0,0.0,12.0,Jack Shore,71.0,0.47,0.83,3.58,0.5,Orthodox,1.2,4.67,0.0,0.57,135 lbs.,"Mar 01, 1994","5' 10""",0.0,4.0,10.0,Nohelin Hernandez,71.0,2.63,0.52,1.32,0.34,Orthodox,0.0,0.71,0.37,0.5,135 lbs.,1.0,0.7142857142857143,0.0,12.0,14.0,0.3983333333333334,0.09428571428571429,24,25,-1
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Bantamweight Bout,"November 16, 2019","Sao Paulo, Sao Paulo, Brazil","Mar 27, 1988","5' 5""",0.0,7.0,10.0,Vanessa Melo,65.0,6.8,0.56,3.6,0.28,Orthodox,0.0,0.0,0.77,0.0,135 lbs.,"Dec 10, 1993","5' 5""",0.0,1.0,7.0,Tracy Cortez,65.0,2.63,0.61,4.83,0.54,Orthodox,0.0,3.0,1.0,0.37,135 lbs.,0.5882352941176471,0.875,0.0,17.0,8.0,0.21176470588235294,0.60375,31,25,6
1,Submission,3,3:00,3 Rnd (5-5-5),Bantamweight Bout,"October 05, 2019","Melbourne, Victoria, Australia","Feb 15, 1992","5' 5""",0.0,2.0,14.0,Khalid Taha,69.0,2.29,0.45,2.64,0.5,Orthodox,0.5,0.0,0.63,0.0,135 lbs.,"Mar 16, 1990","5' 4""",1.0,4.0,11.0,Bruno Silva,65.0,2.92,0.56,1.54,0.4,Orthodox,0.0,2.31,1.0,0.18,135 lbs.,0.875,0.6875,4.0,16.0,16.0,0.19625,0.09625,27,29,-2
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"October 18, 2019","Boston, Massachusetts, USA","Jul 31, 1990","6' 7""",0.0,3.0,6.0,Daniel Spitz,82.0,5.3,0.46,2.6,0.35,Orthodox,0.0,0.74,0.0,0.66,245 lbs.,"Aug 02, 1991","6' 2""",1.0,5.0,17.0,Tanner Boser,75.0,2.13,0.7,6.2,0.61,Orthodox,0.0,0.0,0.0,0.0,255 lbs.,0.6666666666666666,0.7391304347826086,7.0,9.0,23.0,0.2888888888888889,0.26956521739130435,29,28,1
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"October 12, 2019","Tampa, Florida, USA","Sep 29, 1992","5' 5""",0.0,3.0,8.0,JJ Aldrich,67.0,4.11,0.61,3.88,0.4,Southpaw,0.0,0.36,0.53,0.25,125 lbs.,"Nov 15, 1991","5' 5""",0.0,3.0,5.0,Lauren Mueller,67.0,3.77,0.58,4.08,0.41,Orthodox,0.0,0.7,0.71,0.5,125 lbs.,0.7272727272727273,0.625,0.0,11.0,8.0,0.3527272727272727,0.51,27,28,-1
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Heavyweight Bout,"October 26, 2019","Kallang, Singapore","Mar 09, 1989","6' 3""",0.0,1.0,10.0,Raphael Pessoa,78.0,2.55,0.5,2.4,0.25,Orthodox,0.0,0.0,1.0,0.0,262 lbs.,"May 17, 1988","6' 2""",0.0,3.0,10.0,Jeff Hughes,77.0,3.77,0.61,4.34,0.51,Orthodox,0.0,0.78,0.75,0.5,250 lbs.,0.9090909090909091,0.7692307692307693,1.0,11.0,13.0,0.21818181818181817,0.33384615384615385,30,31,-1
1,KO/TKO,3,1:49,3 Rnd (5-5-5),Featherweight Bout,"May 18, 2019","Rochester, New York, USA","Oct 27, 1989","5' 7""",0.0,4.0,16.0,Julio Arce,70.0,2.87,0.67,4.25,0.36,Southpaw,0.6,0.58,0.93,0.3,145 lbs.,"Jul 31, 1989","6' 1""",0.0,9.0,22.0,Julian Erosa,74.0,5.04,0.5,4.18,0.45,Southpaw,0.8,0.83,0.58,0.6,145 lbs.,0.8,0.7096774193548387,-4.0,20.0,31.0,0.2425,0.16064516129032255,30,30,0
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"June 08, 2019","Chicago, Illinois, USA","Dec 28, 1988","5' 9""",0.0,2.0,13.0,Katlyn Chookagian,68.0,4.58,0.64,4.35,0.32,Orthodox,0.1,0.0,0.56,0.0,125 lbs.,"Dec 23, 1985","5' 6""",0.0,4.0,14.0,Joanne Calderwood,65.0,4.31,0.53,6.19,0.47,Orthodox,0.5,1.85,0.55,0.56,125 lbs.,0.8666666666666667,0.7777777777777778,3.0,15.0,18.0,0.29666666666666663,0.3716666666666667,30,33,-3
1,KO/TKO,2,2:22,3 Rnd (5-5-5),Lightweight Bout,"June 01, 2019","Stockholm, Sweden","Mar 02, 1994","6' 3""",0.0,2.0,16.0,Joel Alvarez,77.0,3.44,0.54,2.55,0.33,Orthodox,0.0,0.0,0.0,0.0,155 lbs.,"Jul 21, 1994","6' 0""",0.0,5.0,12.0,Danilo Belluardo,74.0,4.79,0.41,1.52,0.61,Southpaw,0.0,3.5,0.5,1.0,155 lbs.,0.8888888888888888,0.7058823529411765,3.0,18.0,17.0,0.14166666666666666,0.08941176470588236,25,25,0
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"June 22, 2019","Greenville, South Carolina, USA","Jun 13, 1989","5' 6""",0.0,1.0,6.0,Deron Winn,70.0,5.5,0.51,6.6,0.47,Orthodox,0.0,3.0,0.0,0.33,185 lbs.,"Sep 29, 1986","6' 1""",0.0,6.0,12.0,Eric Spicely,73.0,5.72,0.55,3.71,0.45,Orthodox,1.0,1.31,0.75,0.2,185 lbs.,0.8571428571428571,0.6666666666666666,-3.0,7.0,18.0,0.9428571428571428,0.26166666666666666,30,33,-3
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"July 13, 2019","Sacramento, California, USA","Apr 06, 1994","5' 10""",0.0,1.0,10.0,Benito Lopez,73.0,4.8,0.58,4.49,0.44,Switch,0.3,0.0,0.78,0.0,135 lbs.,"Nov 12, 1990","5' 7""",0.0,4.0,9.0,Vince Morales,70.0,3.76,0.56,4.84,0.39,Orthodox,0.0,0.0,0.55,0.0,135 lbs.,0.9090909090909091,0.6923076923076923,3.0,11.0,13.0,0.4354545454545455,0.3723076923076923,25,29,-4
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"October 25, 2008","Rosemont, Illinois, USA","Oct 03, 1983","5' 9""",0.0,15.0,28.0,Thiago Alves,70.0,3.42,0.62,3.73,0.41,Orthodox,0.3,0.71,0.63,0.6,170 lbs.,"Nov 30, 1977","5' 10""",0.0,10.0,19.0,Josh Koscheck,73.0,2.27,0.63,1.79,0.36,Orthodox,0.4,2.46,0.64,0.48,170 lbs.,0.6511627906976745,0.6551724137931034,-3.0,43.0,29.0,0.09372093023255815,0.07551724137931035,36,41,-5
0,KO/TKO,3,3:54,3 Rnd (5-5-5),Bantamweight Bout,"July 13, 2019","Sacramento, California, USA","Feb 13, 1993","5' 6""",0.0,6.0,13.0,Liu Pingyuan,72.0,3.55,0.54,2.6,0.31,Orthodox,1.4,0.34,0.55,0.2,135 lbs.,"Apr 20, 1994","5' 8""",0.0,2.0,11.0,Jonathan Martinez,70.0,2.8,0.61,3.42,0.48,Southpaw,0.0,0.68,0.33,0.5,135 lbs.,0.6842105263157895,0.8461538461538461,2.0,19.0,13.0,0.21052631578947367,0.2630769230769231,26,25,1
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"July 13, 2019","Sacramento, California, USA","Mar 11, 1991","5' 3""",0.0,2.0,13.0,Livinha Souza,63.0,3.45,0.62,1.79,0.37,Orthodox,1.9,3.35,0.25,0.5,115 lbs.,"Aug 04, 1993","5' 0""",0.0,2.0,9.0,Brianna Van Buren,62.0,1.53,0.65,4.8,0.38,Southpaw,0.0,3.0,0.33,0.75,115 lbs.,0.8666666666666667,0.8181818181818182,1.0,15.0,11.0,0.246,0.43636363636363634,28,26,2
1,KO/TKO,1,1:21,3 Rnd (5-5-5),Heavyweight Bout,"October 25, 2008","Rosemont, Illinois, USA","Jan 30, 1984","6' 4""",0.0,6.0,21.0,Junior Dos Santos,77.0,3.09,0.58,4.76,0.48,Orthodox,0.1,0.33,0.8,0.55,238 lbs.,"Jul 30, 1977","6' 4""",1.0,8.0,23.0,Fabricio Werdum,77.0,2.45,0.56,3.61,0.51,Orthodox,1.1,1.65,0.31,0.3,231 lbs.,0.7777777777777778,0.71875,0.0,27.0,32.0,0.17999999999999997,0.1471875,35,42,-7
1,KO/TKO,3,0:39,5 Rnd (5-5-5-5-5),UFC Middleweight Title Bout,"October 25, 2008","Rosemont, Illinois, USA","Apr 14, 1975","6' 2""",0.0,10.0,34.0,Anderson Silva,77.0,1.98,0.61,3.04,0.62,Southpaw,0.8,0.52,0.69,0.77,185 lbs.,"Feb 29, 1980","5' 11""",0.0,11.0,24.0,Patrick Cote,71.0,3.21,0.48,2.81,0.48,Orthodox,0.2,0.68,0.43,0.2,170 lbs.,0.7727272727272727,0.6857142857142857,6.0,44.0,35.0,0.08727272727272727,0.08600000000000001,44,39,5
1,KO/TKO,1,3:07,3 Rnd (5-5-5),Featherweight Bout,"July 13, 2019","Sacramento, California, USA","Jun 25, 1990","5' 11""",0.0,6.0,20.0,Andre Fili,74.0,3.86,0.53,4.08,0.37,Orthodox,0.2,2.44,0.69,0.46,145 lbs.,"Oct 11, 1990","5' 8""",0.0,4.0,11.0,Sheymon Moraes,72.0,3.64,0.63,3.0,0.42,Orthodox,0.0,0.0,0.53,0.0,145 lbs.,0.7692307692307693,0.7333333333333333,2.0,26.0,15.0,0.16461538461538464,0.2,29,29,0
1,KO/TKO,1,0:46,3 Rnd (5-5-5),Bantamweight Bout,"July 13, 2019","Sacramento, California, USA","May 14, 1979","5' 6""",0.0,10.0,35.0,Urijah Faber,67.0,2.52,0.64,2.68,0.41,Orthodox,0.9,1.59,0.6,0.31,135 lbs.,"Aug 31, 1992","5' 6""",0.0,3.0,15.0,Ricky Simon,69.0,3.79,0.65,2.96,0.4,Orthodox,0.2,6.53,0.71,0.49,135 lbs.,0.7777777777777778,0.8333333333333334,-2.0,45.0,18.0,0.07955555555555556,0.17555555555555558,40,27,13
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"July 13, 2019","Sacramento, California, USA","Sep 20, 1993","6' 0""",1.0,4.0,14.0,Marvin Vettori,74.0,2.85,0.66,4.05,0.41,Southpaw,0.6,1.43,0.8,0.45,185 lbs.,"Feb 15, 1985","6' 1""",0.0,8.0,14.0,Cezar Ferreira,78.0,2.44,0.53,1.9,0.42,Southpaw,0.5,2.69,0.84,0.53,185 lbs.,0.7368421052631579,0.6363636363636364,-4.0,19.0,22.0,0.24473684210526314,0.10909090909090909,26,34,-8
0,Overturned,3,5:00,3 Rnd (5-5-5),Light Heavyweight Bout,"July 13, 2019","Sacramento, California, USA","Nov 28, 1988","6' 4""",0.0,3.0,10.0,Mike Rodriguez,82.0,3.38,0.45,4.31,0.52,Southpaw,0.0,0.0,0.38,0.0,205 lbs.,"Feb 22, 1993","6' 3""",0.0,5.0,13.0,John Allan,75.0,4.39,0.51,3.59,0.48,Orthodox,1.9,2.54,0.57,0.66,205 lbs.,0.7692307692307693,0.7222222222222222,7.0,13.0,18.0,0.3315384615384615,0.305,31,26,5
1,Decision - Split,3,5:00,3 Rnd (5-5-5),Middleweight Bout,"July 13, 2019","Sacramento, California, USA","Oct 04, 1990","6' 1""",0.0,2.0,9.0,Karl Roberson,74.0,1.8,0.64,3.16,0.52,Southpaw,0.8,1.07,0.53,0.57,185 lbs.,"Jul 22, 1996","6' 0""",0.0,3.0,16.0,Wellington Turman,72.0,3.3,0.43,2.43,0.42,Orthodox,1.0,3.0,1.0,0.37,185 lbs.,0.8181818181818182,0.8421052631578947,2.0,11.0,19.0,0.36,0.1805263157894737,29,23,6
1,KO/TKO,1,4:25,3 Rnd (5-5-5),Featherweight Bout,"July 13, 2019","Sacramento, California, USA","Mar 04, 1985","5' 6""",0.0,2.0,15.0,Josh Emmett,70.0,3.26,0.67,3.63,0.36,Orthodox,0.2,1.5,0.5,0.45,145 lbs.,"Feb 16, 1991","5' 8""",0.0,2.0,13.0,Mirsad Bektic,70.0,1.7,0.6,2.88,0.42,Orthodox,0.4,3.38,1.0,0.53,145 lbs.,0.8823529411764706,0.8666666666666667,0.0,17.0,15.0,0.22529411764705884,0.21866666666666665,34,28,6
1,KO/TKO,1,0:16,5 Rnd (5-5-5-5-5),Women's Bantamweight Bout,"July 13, 2019","Sacramento, California, USA","Apr 24, 1984","5' 9""",0.0,3.0,9.0,Germaine de Randamie,71.0,1.91,0.67,2.99,0.46,Orthodox,0.1,0.0,0.8,0.0,135 lbs.,"Mar 01, 1995","5' 6""",0.0,1.0,9.0,Aspen Ladd,66.0,4.84,0.46,5.22,0.55,Orthodox,1.2,2.45,0.66,0.75,135 lbs.,0.75,0.9,5.0,12.0,10.0,0.2575,0.642,35,24,11
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Aug 18, 1996","5' 10""",0.0,3.0,19.0,Ismail Naurdiev,74.0,0.69,0.8,3.4,0.56,Orthodox,0.3,1.67,0.76,0.83,170 lbs.,"Dec 31, 1986","6' 2""",0.0,4.0,14.0,Chance Rencountre,75.0,3.62,0.49,1.1,0.2,Southpaw,0.3,1.35,0.16,0.26,170 lbs.,0.8636363636363636,0.7777777777777778,-1.0,22.0,18.0,0.16818181818181818,0.07777777777777778,23,32,-9
1,Submission,1,1:12,3 Rnd (5-5-5),Middleweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Nov 20, 1997","6' 2""",0.0,0.0,11.0,Edmen Shahbazyan,74.0,2.16,0.62,4.11,0.52,Orthodox,0.8,6.77,0.75,0.4,185 lbs.,"Dec 19, 1989","6' 0""",0.0,9.0,23.0,Jack Marshman,73.0,3.54,0.57,2.64,0.28,Orthodox,0.0,0.0,0.2,0.0,185 lbs.,1.0,0.71875,1.0,11.0,32.0,0.44636363636363635,0.0825,22,29,-7
0,KO/TKO,1,2:04,3 Rnd (5-5-5),Bantamweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Sep 02, 1989","5' 6""",1.0,8.0,22.0,Alejandro Perez,67.0,2.94,0.64,3.52,0.35,Orthodox,0.1,0.52,0.73,0.2,135 lbs.,"Dec 02, 1997","5' 8""",1.0,4.0,15.0,Song Yadong,67.0,2.74,0.62,3.54,0.38,Orthodox,0.7,0.97,0.66,1.0,135 lbs.,0.7096774193548387,0.75,0.0,31.0,20.0,0.1167741935483871,0.21200000000000002,30,21,9
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Strawweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Dec 07, 1988","5' 4""",0.0,4.0,17.0,Claudia Gadelha,63.0,4.38,0.58,3.17,0.42,Orthodox,0.8,3.34,0.58,0.47,115 lbs.,"Aug 10, 1985","5' 4""",1.0,8.0,10.0,Randa Markos,63.0,3.11,0.61,3.01,0.41,Orthodox,0.3,1.38,0.57,0.27,115 lbs.,0.8095238095238095,0.5263157894736842,0.0,21.0,19.0,0.18904761904761905,0.17421052631578945,30,34,-4
1,Submission,2,3:25,3 Rnd (5-5-5),Bantamweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Dec 02, 1992","5' 8""",1.0,5.0,15.0,Marlon Vera,70.0,3.82,0.53,3.43,0.47,Switch,1.4,0.76,0.68,0.38,135 lbs.,"Mar 01, 1994","5' 10""",0.0,4.0,10.0,Nohelin Hernandez,71.0,2.63,0.52,1.32,0.34,Orthodox,0.0,0.71,0.37,0.5,135 lbs.,0.7142857142857143,0.7142857142857143,-1.0,21.0,14.0,0.23,0.09428571428571429,26,25,1
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Featherweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Apr 12, 1982","5' 9""",0.0,8.0,22.0,Gilbert Melendez,73.0,2.53,0.63,3.44,0.33,Orthodox,0.2,1.64,0.71,0.41,145 lbs.,"Jan 22, 1994","5' 8""",0.0,1.0,15.0,Arnold Allen,70.0,1.78,0.66,3.01,0.39,Southpaw,0.5,1.6,0.7,0.56,145 lbs.,0.7333333333333333,0.9375,3.0,30.0,16.0,0.12133333333333333,0.219375,37,25,12
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Dec 31, 1981","5' 10""",0.0,12.0,31.0,Diego Sanchez,72.0,2.91,0.57,2.75,0.38,Southpaw,0.9,1.62,0.47,0.25,170 lbs.,"Dec 07, 1987","6' 1""",0.0,4.0,16.0,Michael Chiesa,75.0,2.09,0.51,2.28,0.41,Southpaw,1.2,3.55,0.66,0.48,170 lbs.,0.7209302325581395,0.8,-3.0,43.0,20.0,0.08488372093023255,0.174,37,31,6
1,KO/TKO,1,0:05,3 Rnd (5-5-5),Welterweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Nov 12, 1984","5' 11""",0.0,13.0,35.0,Jorge Masvidal,74.0,2.94,0.66,4.33,0.47,Orthodox,0.4,1.7,0.78,0.59,170 lbs.,"Jul 18, 1984","5' 11""",0.0,2.0,19.0,Ben Askren,73.0,5.66,0.36,3.64,0.49,Orthodox,0.9,4.33,0.0,0.55,170 lbs.,0.7291666666666666,0.9047619047619048,1.0,48.0,21.0,0.09854166666666668,0.21619047619047618,35,35,0
1,KO/TKO,2,1:39,3 Rnd (5-5-5),Light Heavyweight Bout,"July 06, 2019","Las Vegas, Nevada, USA","Feb 24, 1983","6' 2""",0.0,8.0,25.0,Jan Blachowicz,78.0,2.76,0.53,3.44,0.49,Orthodox,0.3,1.18,0.65,0.52,205 lbs.,"Oct 17, 1984","6' 3""",0.0,5.0,16.0,Luke Rockhold,77.0,2.43,0.56,4.18,0.48,Southpaw,1.1,0.67,0.68,0.3,205 lbs.,0.7575757575757576,0.7619047619047619,1.0,33.0,21.0,0.11333333333333333,0.2514285714285714,36,35,1
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Sep 06, 1988","5' 9""",0.0,4.0,15.0,Jared Gordon,68.0,3.9,0.58,6.26,0.54,Orthodox,0.0,2.98,0.57,0.39,155 lbs.,"Nov 21, 1986","6' 0""",0.0,6.0,13.0,Dan Moret,73.0,3.56,0.43,2.67,0.43,Southpaw,0.4,1.25,0.45,0.27,155 lbs.,0.7894736842105263,0.6842105263157895,-5.0,19.0,19.0,0.3294736842105263,0.16157894736842104,31,33,-2
1,KO/TKO,3,0:42,3 Rnd (5-5-5),Light Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Jul 31, 1987","5' 8""",0.0,2.0,10.0,Dalcha Lungiambula,76.0,2.69,0.41,1.79,0.55,Orthodox,0.0,2.83,0.66,0.5,205 lbs.,"May 11, 1986","6' 3""",0.0,9.0,21.0,Dequan Townsend,79.0,2.99,0.25,1.22,0.43,Orthodox,0.0,0.0,0.33,0.0,205 lbs.,0.8333333333333334,0.7,-3.0,12.0,30.0,0.14916666666666667,0.04066666666666666,32,33,-1
1,KO/TKO,1,4:10,5 Rnd (5-5-5-5-5),UFC Women's Bantamweight Title Bout,"July 06, 2019","Las Vegas, Nevada, USA","May 30, 1988","5' 8""",0.0,4.0,18.0,Amanda Nunes,69.0,2.87,0.56,4.62,0.51,Orthodox,0.6,1.73,0.8,0.38,135 lbs.,"Oct 17, 1981","5' 8""",0.0,5.0,12.0,Holly Holm,69.0,2.83,0.57,2.82,0.34,Southpaw,0.1,0.55,0.79,0.31,135 lbs.,0.8181818181818182,0.7058823529411765,0.0,22.0,17.0,0.23727272727272727,0.17176470588235293,31,38,-7
1,KO/TKO,1,1:18,3 Rnd (5-5-5),Light Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Apr 21, 1987","6' 1""",0.0,4.0,13.0,Eryk Anders,75.0,4.15,0.52,3.06,0.45,Southpaw,0.1,1.51,0.76,0.4,205 lbs.,"Feb 28, 1989","6' 4""",0.0,4.0,9.0,Vinicius Moreira,76.0,5.34,0.37,2.79,0.6,Orthodox,1.7,2.61,0.0,0.18,205 lbs.,0.7647058823529411,0.6923076923076923,-1.0,17.0,13.0,0.18588235294117647,0.3453846153846154,32,30,2
1,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),UFC Light Heavyweight Title Bout,"July 06, 2019","Las Vegas, Nevada, USA","Jul 19, 1987","6' 4""",0.0,1.0,25.0,Jon Jones,84.0,2.03,0.65,4.31,0.57,Orthodox,0.5,1.9,0.95,0.46,205 lbs.,"Jan 07, 1984","6' 2""",0.0,7.0,21.0,Thiago Santos,76.0,2.19,0.57,4.44,0.47,Orthodox,0.1,0.83,0.68,0.4,205 lbs.,0.9615384615384616,0.75,8.0,26.0,28.0,0.185,0.16214285714285714,32,35,-3
1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Bantamweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Aug 01, 1995","5' 9""",0.0,2.0,14.0,Ricardo Ramos,72.0,3.16,0.59,3.05,0.39,Orthodox,0.7,2.13,0.75,0.64,135 lbs.,"Mar 07, 1989","5' 5""",0.0,2.0,9.0,Journey Newson,67.0,2.67,0.66,2.53,0.3,Orthodox,1.0,0.0,0.0,0.0,135 lbs.,0.875,0.8181818181818182,5.0,16.0,11.0,0.234375,0.32090909090909087,24,30,-6
1,KO/TKO,1,3:19,3 Rnd (5-5-5),Light Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Oct 18, 1987","6' 0""",0.0,0.0,9.0,Alonzo Menifield,76.0,2.0,0.49,5.07,0.48,Orthodox,0.0,0.0,0.8,0.0,205 lbs.,"Nov 27, 1987","6' 3""",1.0,4.0,12.0,Paul Craig,76.0,2.49,0.49,2.33,0.48,Orthodox,1.5,1.65,0.57,0.21,205 lbs.,1.0,0.7058823529411765,0.0,9.0,17.0,0.5633333333333334,0.22529411764705884,32,32,0
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lightweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Feb 11, 1994","6' 2""",0.0,1.0,9.0,Roosevelt Roberts,73.0,2.35,0.5,2.87,0.46,Orthodox,0.5,1.84,0.58,0.63,155 lbs.,"Nov 23, 1982","5' 10""",0.0,2.0,12.0,Vinc Pichel,72.0,2.55,0.56,3.29,0.45,Orthodox,0.4,4.0,0.22,0.6,155 lbs.,0.9,0.8571428571428571,1.0,10.0,14.0,0.337,0.26357142857142857,25,37,-12
0,KO/TKO,2,4:47,3 Rnd (5-5-5),Flyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Apr 14, 1985","5' 5""",0.0,6.0,23.0,Jussier Formiga,67.0,2.23,0.65,1.38,0.38,Orthodox,0.6,1.95,0.86,0.39,125 lbs.,"Jul 31, 1984","5' 4""",0.0,5.0,28.0,Joseph Benavidez,65.0,2.52,0.63,3.46,0.33,Southpaw,0.6,1.53,0.65,0.31,125 lbs.,0.7931034482758621,0.8484848484848485,2.0,29.0,33.0,0.06827586206896552,0.12303030303030302,34,35,-1
0,KO/TKO,1,0:09,3 Rnd (5-5-5),Heavyweight Bout,"June 22, 2019","Greenville, South Carolina, USA","Nov 08, 1989","6' 3""",0.0,4.0,10.0,Allen Crowder,76.0,2.95,0.56,2.95,0.51,Orthodox,1.2,1.85,1.0,0.33,245 lbs.,"Mar 17, 1988","6' 4""",0.0,0.0,10.0,Jairzinho Rozenstruik,78.0,3.05,0.32,3.72,0.46,Orthodox,0.0,0.0,0.75,0.0,242 lbs.,0.7142857142857143,1.0,-2.0,14.0,10.0,0.29642857142857143,0.372,30,31,-1
1,KO/TKO,1,1:11,5 Rnd (5-5-5-5-5),Heavyweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Sep 05, 1986","6' 4""",0.0,3.0,14.0,Francis Ngannou,83.0,1.97,0.48,2.15,0.37,Orthodox,0.5,0.0,0.71,0.0,250 lbs.,"Jan 30, 1984","6' 4""",0.0,6.0,21.0,Junior Dos Santos,77.0,3.09,0.58,4.76,0.48,Orthodox,0.1,0.33,0.8,0.55,238 lbs.,0.8235294117647058,0.7777777777777778,6.0,17.0,27.0,0.15588235294117647,0.17999999999999997,33,35,-2
1,Decision - Majority,3,5:00,3 Rnd (5-5-5),Welterweight Bout,"June 29, 2019","Minneapolis, Minnesota, USA","Nov 06, 1977","6' 1""",0.0,9.0,28.0,Demian Maia,72.0,2.01,0.63,1.82,0.43,Southpaw,1.0,2.49,0.61,0.25,170 lbs.,"Dec 11, 1989","6' 0""",0.0,5.0,17.0,Anthony Rocco Martin,73.0,2.45,0.59,2.7,0.36,Orthodox,1.1,0.68,0.64,0.25,170 lbs.,0.7567567567567568,0.7727272727272727,-1.0,37.0,22.0,0.07621621621621623,0.17272727272727273,42,29,13
0,KO/TKO,3,1:14,3 Rnd (5-5-5),Lightweight Bout,"June 22, 2019","Greenville, South Carolina, USA","Sep 19, 1983","5' 10""",0.0,9.0,16.0,Matt Wiman,68.0,3.57,0.51,3.18,0.5,Orthodox,1.5,2.14,0.56,0.37,155 lbs.,"Jul 05, 1993","6' 3""",0.0,2.0,7.0,Luis Pena,75.0,2.74,0.52,3.7,0.45,Southpaw,1.0,1.25,0.47,0.31,155 lbs.,0.64,0.7777777777777778,-7.0,25.0,9.0,0.18719999999999998,0.5222222222222223,36,26,10
0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Women's Flyweight Bout,"June 22, 2019","Greenville, South Carolina, USA","Jan 26, 1994","5' 6""",0.0,5.0,12.0,Ariane Lipski,67.0,4.62,0.51,3.38,0.31,Orthodox,0.3,0.33,0.37,1.0,125 lbs.,"May 04, 1990","5' 4""",0.0,2.0,10.0,Molly McCann,62.0,4.95,0.68,6.49,0.49,Orthodox,0.9,2.59,0.4,0.33,125 lbs.,0.7058823529411765,0.8333333333333334,5.0,17.0,12.0,0.2164705882352941,0.6158333333333333,25,29,-4
