winner,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,time_format,weight_class,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference
0,4,3,292,1,0,"August 11, 2012",40,92,"5' 9""",0.0,10.0,11.0,291,74.0,2.96,0.41,1.65,0.53,1,2.6,1.03,0.55,0.44,2,423,"5' 6""",0.0,7.0,14.0,200,66.0,2.46,0.64,2.58,0.41,1,0.4,0.77,0.72,0.4,1,0.5238095238095238,0.6666666666666666,8.0,21.0,21.0,0.2023809523809523,0.1419047619047619,25,27,-2
1,5,1,139,1,7,"April 14, 2012",135,908,"6' 1""",0.0,6.0,12.0,135,74.0,2.65,0.59,3.28,0.42,1,0.3,0.12,0.6,0.12,7,982,"6' 0""",0.0,11.0,19.0,28,72.0,2.8,0.59,3.96,0.47,1,0.0,2.18,0.62,0.78,6,0.6666666666666666,0.6333333333333333,2.0,18.0,30.0,0.1988888888888888,0.132,31,30,1
0,5,2,281,1,2,"August 11, 2012",40,660,"5' 8""",0.0,2.0,5.0,528,67.0,2.83,0.67,3.84,0.35,1,0.0,0.72,0.73,0.28,3,202,"5' 11""",0.0,4.0,21.0,786,69.0,4.29,0.63,6.78,0.45,1,0.4,0.26,0.84,0.83,3,0.7142857142857143,0.84,-2.0,7.0,25.0,0.5485714285714286,0.2872,22,20,2
1,4,3,292,1,5,"April 14, 2012",135,354,"6' 5""",0.0,6.0,18.0,37,79.0,3.44,0.51,4.02,0.4,1,0.4,1.56,0.85,0.39,7,831,"6' 2""",0.0,3.0,16.0,1082,74.0,2.55,0.67,3.92,0.5,1,0.7,1.03,0.7,0.47,7,0.75,0.8421052631578947,5.0,24.0,19.0,0.1841666666666666,0.2431578947368421,25,29,-4
0,6,3,292,1,7,"August 11, 2012",40,343,"6' 0""",1.0,7.0,29.0,412,72.0,1.8,0.56,2.45,0.36,1,1.2,2.83,0.35,0.29,5,884,"6' 1""",0.0,14.0,26.0,343,77.0,3.13,0.44,3.33,0.49,1,1.2,2.2,0.59,0.48,7,0.7837837837837838,0.65,-5.0,37.0,40.0,0.0986486486486486,0.11325,33,31,2
1,3,5,292,3,22,"August 11, 2012",40,733,"5' 9""",0.0,5.0,23.0,107,70.0,1.79,0.63,2.93,0.45,2,0.8,2.4,0.63,0.45,5,938,"5' 6""",1.0,7.0,22.0,391,68.0,2.39,0.69,3.6,0.39,1,0.3,2.36,0.65,0.31,3,0.8214285714285714,0.7333333333333333,2.0,28.0,30.0,0.1332142857142857,0.13,28,30,-2
1,5,1,69,1,6,"August 11, 2012",40,614,"6' 1""",0.0,13.0,36.0,280,73.0,4.23,0.53,4.34,0.46,1,1.3,1.21,0.73,0.36,4,707,"5' 9""",3.0,15.0,48.0,790,68.0,1.85,0.66,2.96,0.4,1,0.2,1.3,0.61,0.63,4,0.7346938775510204,0.7272727272727273,5.0,49.0,66.0,0.1151020408163265,0.0478787878787878,29,29,0
0,5,2,129,1,7,"August 11, 2012",40,552,"6' 3""",0.0,6.0,13.0,424,75.0,3.93,0.55,5.15,0.42,1,0.0,1.57,0.3,0.46,6,549,"6' 0""",0.0,3.0,12.0,795,73.0,3.62,0.54,3.28,0.54,1,0.0,2.3,0.79,0.55,6,0.6842105263157895,0.8,2.0,19.0,15.0,0.2710526315789474,0.2186666666666666,30,23,7
1,5,2,178,1,7,"August 11, 2012",40,436,"6' 2""",0.0,12.0,35.0,1014,75.0,2.25,0.6,2.06,0.38,2,0.5,1.98,0.84,0.39,5,941,"6' 2""",0.0,3.0,12.0,167,,2.08,0.7,2.17,0.34,1,0.7,0.0,0.76,0.0,6,0.7446808510638298,0.8,0.0,47.0,15.0,0.0544680851063829,0.1913333333333333,31,29,2
0,3,3,292,1,2,"August 04, 2012",73,64,"6' 1""",0.0,11.0,21.0,200,74.0,3.88,0.59,3.0,0.33,1,1.8,0.6,0.38,0.36,3,651,"5' 6""",0.0,14.0,18.0,840,70.0,6.55,0.59,4.52,0.37,1,0.2,0.18,0.6,0.18,2,0.65625,0.5625,4.0,32.0,32.0,0.15,0.1475,28,29,-1
0,0,1,81,1,5,"August 04, 2012",73,911,"6' 2""",0.0,3.0,13.0,780,79.0,1.33,0.72,2.85,0.34,1,0.6,2.99,0.72,0.38,7,269,"6' 0""",0.0,2.0,8.0,1142,74.0,3.06,0.5,1.72,0.4,2,0.0,0.0,0.22,0.0,7,0.8125,0.8,5.0,16.0,10.0,0.215625,0.172,27,25,2
0,7,1,188,1,2,"August 04, 2012",73,804,"5' 11""",0.0,5.0,14.0,507,74.0,3.71,0.5,1.44,0.41,1,2.2,1.97,0.16,0.36,3,1021,"5' 6""",0.0,10.0,26.0,916,67.0,1.61,0.52,1.59,0.36,1,2.1,2.92,0.22,0.32,2,0.7368421052631579,0.7222222222222222,7.0,19.0,36.0,0.191578947368421,0.1025,23,27,-4
1,5,4,241,3,5,"August 04, 2012",73,753,"6' 1""",1.0,11.0,26.0,675,76.0,2.68,0.55,3.63,0.5,1,0.8,2.17,0.47,0.48,7,915,"6' 3""",0.0,7.0,12.0,144,76.0,2.81,0.52,3.03,0.56,1,0.2,0.7,0.59,0.53,8,0.6842105263157895,0.631578947368421,0.0,38.0,19.0,0.116578947368421,0.17,30,34,-4
0,4,3,292,1,7,"July 21, 2012",30,188,"5' 11""",0.0,9.0,20.0,208,75.0,3.8,0.61,4.86,0.35,1,0.4,1.71,0.63,0.21,5,306,"6' 0""",0.0,3.0,13.0,856,74.0,3.48,0.62,3.52,0.42,2,0.3,1.36,0.52,0.36,6,0.6896551724137931,0.8125,1.0,29.0,16.0,0.1813793103448276,0.23875,27,33,-6
1,7,3,92,1,0,"July 21, 2012",30,85,"5' 8""",0.0,10.0,21.0,140,68.0,3.61,0.54,2.53,0.34,1,0.8,2.57,0.8,0.25,2,916,"5' 5""",0.0,5.0,12.0,830,65.0,2.21,0.61,2.76,0.46,2,1.9,1.16,0.65,0.25,2,0.6774193548387096,0.7058823529411765,3.0,31.0,17.0,0.1074193548387096,0.2741176470588235,27,27,0
1,5,1,64,1,2,"July 21, 2012",30,696,"5' 9""",0.0,6.0,15.0,81,68.0,3.62,0.64,3.03,0.29,1,0.0,0.0,1.0,0.0,3,112,"5' 7""",0.0,11.0,18.0,274,69.0,2.51,0.47,2.99,0.43,1,2.0,1.46,0.48,0.25,3,0.7142857142857143,0.6206896551724138,-1.0,21.0,29.0,0.1442857142857142,0.1720689655172413,33,26,7
1,7,3,157,1,6,"August 04, 2012",73,680,"5' 10""",0.0,16.0,28.0,467,71.0,5.39,0.54,2.84,0.39,1,2.0,2.39,0.54,0.45,4,924,"5' 8""",1.0,11.0,21.0,493,72.0,2.55,0.58,2.92,0.34,1,0.8,3.49,0.66,0.53,4,0.6363636363636364,0.6363636363636364,-1.0,44.0,33.0,0.11,0.1127272727272727,28,27,1
1,5,2,85,1,5,"August 04, 2012",73,695,"6' 1""",0.0,8.0,24.0,615,74.0,1.57,0.61,2.59,0.53,2,0.4,1.21,0.75,0.65,6,548,"6' 2""",0.0,5.0,23.0,981,74.0,1.39,0.71,2.82,0.43,1,0.4,3.37,0.8,0.44,7,0.75,0.8214285714285714,0.0,32.0,28.0,0.0934374999999999,0.1149999999999999,34,29,5
0,5,1,1,1,5,"July 21, 2012",30,776,"6' 3""",0.0,10.0,15.0,72,75.0,3.77,0.53,2.27,0.43,1,1.1,2.03,0.33,0.22,7,866,"6' 1""",0.0,5.0,19.0,984,73.0,2.77,0.46,3.12,0.66,1,0.0,0.45,0.87,0.28,7,0.6,0.7916666666666666,2.0,25.0,24.0,0.1348,0.13,39,30,9
0,6,3,115,1,57,"July 21, 2012",30,264,"5' 10""",0.0,6.0,12.0,173,70.0,2.37,0.44,3.2,0.49,1,0.3,0.0,0.32,0.0,5,395,"6' 1""",0.0,3.0,7.0,783,74.0,2.74,0.54,3.01,0.42,2,0.5,3.51,0.89,0.5,5,0.6666666666666666,0.7,-4.0,18.0,10.0,0.1944444444444444,0.351,36,26,10
0,3,3,292,1,57,"July 21, 2012",30,756,"6' 0""",1.0,17.0,51.0,132,73.0,2.14,0.56,2.32,0.49,2,0.1,1.7,0.61,0.23,5,302,"6' 1""",0.0,4.0,9.0,486,73.0,3.11,0.49,2.75,0.48,1,0.8,0.41,0.66,1.0,5,0.7391304347826086,0.6923076923076923,0.0,69.0,13.0,0.0350724637681159,0.273076923076923,31,28,3
0,6,1,251,1,0,"July 21, 2012",30,208,"5' 9""",0.0,4.0,9.0,834,71.0,4.32,0.4,2.28,0.44,1,1.6,2.51,0.42,0.34,2,910,"5' 8""",0.0,7.0,11.0,386,68.0,3.16,0.68,4.07,0.41,1,0.6,1.01,0.68,0.63,2,0.6923076923076923,0.6111111111111112,3.0,13.0,18.0,0.2984615384615384,0.2594444444444444,28,30,-2
1,4,3,292,1,4,"July 21, 2012",30,663,"6' 4""",2.0,9.0,29.0,168,82.0,1.28,0.54,3.33,0.56,1,0.2,2.3,0.52,0.56,12,952,"6' 0""",0.0,7.0,18.0,1026,75.0,3.3,0.47,2.87,0.5,2,0.1,1.97,0.76,0.38,24,0.725,0.72,7.0,40.0,25.0,0.08825,0.1188,37,27,10
0,3,3,292,1,7,"July 21, 2012",30,242,"5' 9""",1.0,10.0,34.0,373,71.0,3.35,0.53,3.02,0.46,2,0.5,1.69,0.77,0.48,6,427,"6' 0""",0.0,13.0,21.0,1088,74.0,2.9,0.57,2.93,0.5,1,0.8,1.45,0.59,0.34,6,0.7555555555555555,0.6176470588235294,-3.0,45.0,34.0,0.0782222222222222,0.1097058823529412,34,31,3
0,5,2,284,1,7,"July 11, 2012",123,226,"6' 0""",1.0,9.0,21.0,789,76.0,2.48,0.57,3.1,0.47,1,0.5,2.55,0.77,0.34,6,396,"6' 1""",0.0,4.0,9.0,69,76.0,3.01,0.5,2.39,0.4,1,0.0,0.53,0.72,0.37,5,0.6774193548387096,0.6923076923076923,0.0,31.0,13.0,0.1161290322580645,0.1838461538461538,29,26,3
0,4,5,292,3,14,"July 21, 2012",30,657,"5' 6""",0.0,10.0,35.0,968,67.0,2.52,0.64,2.68,0.41,1,0.9,1.59,0.6,0.31,2,433,"5' 6""",0.0,9.0,36.0,926,70.0,3.9,0.57,3.78,0.36,1,0.5,1.49,0.91,0.41,3,0.7777777777777778,0.8,-3.0,45.0,45.0,0.0795555555555555,0.095111111111111,33,25,8
1,4,3,292,1,6,"July 11, 2012",123,834,"5' 8""",0.0,12.0,29.0,787,70.0,3.28,0.62,3.57,0.45,2,0.7,1.89,0.6,0.39,5,614,"6' 1""",0.0,9.0,16.0,82,75.0,2.41,0.65,3.94,0.46,1,0.2,0.5,0.53,0.45,4,0.7073170731707317,0.64,-5.0,41.0,25.0,0.1041463414634146,0.1656,27,32,-5
1,7,1,146,1,0,"July 11, 2012",123,258,"5' 6""",0.0,4.0,17.0,916,67.0,3.03,0.65,5.37,0.41,1,1.0,1.68,0.86,0.37,1,934,"5' 6""",1.0,11.0,14.0,1126,66.0,2.07,0.7,3.47,0.47,1,1.0,0.81,0.72,0.33,1,0.8095238095238095,0.5384615384615384,1.0,21.0,26.0,0.3033333333333333,0.1719230769230769,26,29,-3
0,7,2,92,1,7,"July 11, 2012",123,394,"6' 0""",0.0,4.0,10.0,542,75.0,2.13,0.37,1.67,0.44,1,1.7,1.93,0.31,0.25,6,918,"6' 3""",0.0,10.0,23.0,384,78.0,1.64,0.59,2.22,0.42,1,0.6,1.79,0.73,0.36,7,0.7142857142857143,0.696969696969697,-3.0,14.0,33.0,0.2407142857142857,0.0854545454545454,27,30,-3
1,4,3,292,1,5,"July 11, 2012",123,922,"6' 2""",0.0,9.0,18.0,418,75.0,2.99,0.62,4.04,0.51,1,0.2,2.75,0.58,0.37,6,214,"6' 1""",0.0,9.0,15.0,555,75.0,5.27,0.54,4.92,0.36,1,0.0,0.48,0.75,0.18,6,0.6666666666666666,0.625,0.0,27.0,24.0,0.157037037037037,0.205,30,30,0
1,4,3,292,1,57,"July 11, 2012",123,432,"6' 0""",0.0,4.0,11.0,2,73.0,2.53,0.56,3.6,0.52,1,0.5,3.78,0.83,0.34,5,320,"5' 10""",0.0,5.0,15.0,649,74.0,3.02,0.52,3.72,0.47,1,0.8,1.37,0.57,0.26,5,0.7333333333333333,0.75,-1.0,15.0,20.0,0.2733333333333333,0.226,37,28,9
0,5,2,90,3,7,"July 11, 2012",123,265,"6' 0""",0.0,6.0,14.0,653,72.0,2.26,0.57,3.12,0.51,1,0.6,3.17,0.57,0.29,6,577,"6' 2""",0.0,5.0,14.0,214,78.0,3.25,0.51,3.14,0.42,1,1.0,3.82,0.73,0.5,7,0.7,0.7368421052631579,-6.0,20.0,19.0,0.186,0.2178947368421052,34,28,6
1,4,3,292,1,7,"July 07, 2012",68,763,"5' 11""",0.0,5.0,13.0,207,73.0,2.73,0.54,2.19,0.35,1,0.3,0.4,0.65,0.42,6,375,"6' 0""",0.0,7.0,19.0,940,73.0,3.71,0.64,4.24,0.43,2,0.0,2.17,0.7,0.43,6,0.7222222222222222,0.7307692307692307,0.0,18.0,26.0,0.1383333333333333,0.1630769230769231,32,31,1
1,4,3,292,1,6,"July 07, 2012",68,616,"5' 9""",3.0,15.0,48.0,681,68.0,1.85,0.66,2.96,0.4,1,0.2,1.3,0.61,0.63,4,256,"5' 10""",1.0,9.0,14.0,373,73.0,1.85,0.61,1.29,0.33,1,1.5,2.34,0.2,0.32,4,0.7272727272727273,0.5833333333333334,-5.0,66.0,24.0,0.0478787878787878,0.11625,29,33,-4
0,4,3,292,1,6,"July 07, 2012",68,786,"5' 10""",0.0,14.0,40.0,358,71.0,2.51,0.63,1.95,0.31,2,0.8,4.08,0.92,0.53,4,1041,"5' 10""",0.0,0.0,28.0,656,70.0,1.65,0.67,4.11,0.49,1,0.7,5.35,0.84,0.47,4,0.7407407407407407,1.0,1.0,54.0,28.0,0.0509259259259259,0.1717857142857143,28,23,5
0,4,3,292,1,0,"July 07, 2012",68,697,"5' 6""",0.0,12.0,25.0,400,64.0,2.76,0.65,2.78,0.37,1,1.0,0.56,0.38,0.28,3,418,"5' 6""",0.0,5.0,13.0,809,70.0,4.28,0.61,3.51,0.37,2,0.0,0.75,0.66,0.22,2,0.6756756756756757,0.7222222222222222,-6.0,37.0,18.0,0.1021621621621621,0.1949999999999999,30,28,2
1,5,1,24,1,2,"July 07, 2012",68,621,"5' 6""",0.0,5.0,18.0,157,66.0,2.35,0.67,2.78,0.49,1,0.3,4.13,1.0,0.55,3,237,"6' 0""",0.0,4.0,14.0,231,72.0,2.5,0.67,1.74,0.34,3,2.5,2.5,0.14,0.25,4,0.782608695652174,0.7777777777777778,-6.0,23.0,18.0,0.1339130434782608,0.2355555555555555,27,24,3
1,4,3,292,1,7,"July 07, 2012",68,685,"5' 9""",0.0,3.0,9.0,212,69.0,2.98,0.66,4.36,0.48,2,0.3,1.37,0.88,0.71,6,364,"5' 11""",0.0,11.0,24.0,882,71.0,3.21,0.48,2.81,0.48,1,0.2,0.68,0.43,0.2,5,0.75,0.6857142857142857,-2.0,12.0,35.0,0.3883333333333333,0.086,40,32,8
0,5,1,40,1,57,"July 07, 2012",68,736,"6' 2""",1.0,4.0,22.0,281,76.0,1.89,0.58,2.12,0.49,2,0.6,2.93,0.71,0.43,5,816,"6' 1""",0.0,9.0,28.0,303,72.0,2.01,0.63,1.82,0.43,2,1.0,2.49,0.61,0.25,5,0.8148148148148148,0.7567567567567568,4.0,27.0,37.0,0.1007407407407407,0.0762162162162162,30,34,-4
1,5,2,108,3,23,"July 07, 2012",68,30,"6' 2""",0.0,10.0,34.0,55,77.0,1.98,0.61,3.04,0.62,2,0.8,0.52,0.69,0.77,6,2,"6' 1""",1.0,14.0,29.0,187,74.0,1.1,0.62,3.08,0.43,2,0.4,3.81,0.66,0.59,7,0.7727272727272727,0.6590909090909091,3.0,44.0,44.0,0.0872727272727272,0.079090909090909,37,35,2
0,4,3,292,2,48,"June 23, 2012",17,391,"5' 7""",0.0,6.0,14.0,360,73.0,3.23,0.47,2.32,0.38,1,1.5,0.37,0.35,0.07,3,679,"5' 7""",0.0,7.0,15.0,967,70.0,3.14,0.53,2.04,0.44,1,0.8,0.59,0.36,0.3,3,0.7,0.6818181818181818,3.0,20.0,22.0,0.191,0.1290909090909091,24,28,-4
1,5,1,141,1,4,"June 23, 2012",17,460,"6' 4""",1.0,8.0,23.0,325,77.0,2.45,0.56,3.61,0.51,1,1.1,1.65,0.31,0.3,9,1016,"6' 1""",0.0,3.0,15.0,818,73.0,2.9,0.59,1.55,0.47,1,0.7,4.66,0.0,0.43,22,0.71875,0.8333333333333334,4.0,32.0,18.0,0.1471875,0.125,34,35,-1
0,4,3,292,1,2,"June 23, 2012",17,84,"5' 9""",0.0,10.0,35.0,398,71.0,2.79,0.49,2.72,0.45,2,0.8,1.44,0.6,0.62,2,574,"5' 8""",1.0,6.0,23.0,430,69.0,3.31,0.55,2.08,0.41,1,0.5,2.5,0.76,0.39,4,0.7777777777777778,0.7666666666666667,2.0,45.0,30.0,0.0782222222222222,0.086,31,28,3
1,4,3,292,2,49,"June 23, 2012",17,284,"6' 1""",0.0,8.0,14.0,155,78.0,2.44,0.53,1.9,0.42,2,0.5,2.69,0.84,0.53,6,503,"6' 0""",1.0,7.0,14.0,1014,72.0,3.73,0.59,2.42,0.42,1,0.4,1.2,0.75,0.38,5,0.6363636363636364,0.6363636363636364,6.0,22.0,22.0,0.109090909090909,0.1281818181818181,27,29,-2
0,4,5,292,3,1,"June 23, 2012",17,393,"5' 11""",1.0,12.0,35.0,992,74.0,2.19,0.6,2.79,0.4,1,0.6,0.97,0.62,0.53,7,896,"6' 1""",0.0,7.0,29.0,933,75.0,2.07,0.62,4.1,0.44,2,0.7,1.31,0.63,0.66,6,0.7291666666666666,0.8055555555555556,-1.0,48.0,36.0,0.070625,0.1333333333333333,35,37,-2
0,8,3,104,1,7,"June 22, 2012",7,845,"6' 0""",0.0,4.0,10.0,737,72.0,2.32,0.63,2.11,0.44,2,0.5,3.71,0.83,0.44,6,852,"6' 2""",0.0,13.0,24.0,203,76.0,2.96,0.56,3.57,0.44,1,0.5,0.27,0.57,0.19,6,0.7142857142857143,0.6486486486486487,-4.0,14.0,37.0,0.1864285714285714,0.11,30,25,5
0,4,3,292,1,2,"June 22, 2012",7,426,"5' 11""",2.0,9.0,27.0,371,70.0,2.12,0.65,2.42,0.42,1,0.6,2.55,0.54,0.56,3,778,"5' 8""",0.0,8.0,19.0,931,71.0,2.66,0.59,2.88,0.45,1,1.0,1.63,0.47,0.32,3,0.7105263157894737,0.7037037037037037,-1.0,38.0,27.0,0.0794736842105263,0.1437037037037037,28,30,-2
1,7,1,160,1,2,"June 22, 2012",7,285,"5' 11""",0.0,13.0,23.0,909,70.0,2.96,0.54,3.21,0.41,1,1.6,0.47,0.55,0.21,3,967,"5' 7""",0.0,2.0,9.0,556,,2.53,0.51,2.47,0.35,1,0.8,0.0,0.42,0.0,3,0.6388888888888888,0.8181818181818182,0.0,36.0,11.0,0.1336111111111111,0.2972727272727273,25,23,2
1,5,1,142,1,6,"June 22, 2012",7,1,"5' 11""",0.0,6.0,10.0,793,75.0,1.62,0.62,3.05,0.44,1,1.1,5.32,0.55,0.62,4,120,"6' 0""",0.0,2.0,8.0,170,,1.82,0.5,0.86,0.5,1,0.0,0.0,0.62,0.0,4,0.625,0.8,0.0,16.0,10.0,0.259375,0.086,24,25,-1
1,4,3,292,1,57,"June 22, 2012",7,154,"5' 9""",0.0,9.0,19.0,817,71.0,2.17,0.62,3.8,0.41,2,0.9,2.53,0.63,0.48,5,461,"5' 11""",0.0,3.0,9.0,158,73.0,3.34,0.56,1.06,0.3,1,0.8,0.0,0.14,0.0,5,0.6785714285714286,0.75,-2.0,28.0,12.0,0.1678571428571428,0.155,27,26,1
1,5,1,59,1,6,"June 08, 2012",136,297,"6' 2""",1.0,11.0,29.0,950,75.0,3.34,0.62,4.87,0.45,1,0.2,0.87,0.63,0.45,5,650,"5' 8""",0.0,7.0,12.0,626,70.0,2.96,0.68,3.42,0.43,2,0.0,2.43,0.0,0.2,4,0.7073170731707317,0.631578947368421,5.0,41.0,19.0,0.1236585365853658,0.18,28,30,-2
0,5,2,246,1,2,"June 22, 2012",7,917,"5' 8""",0.0,16.0,22.0,847,69.0,4.09,0.62,3.68,0.4,1,0.0,0.74,0.75,0.35,4,809,"5' 8""",0.0,11.0,26.0,248,70.0,3.65,0.61,4.59,0.49,1,0.5,1.06,0.6,0.5,3,0.5789473684210527,0.7027027027027027,-1.0,38.0,37.0,0.0968421052631579,0.1375675675675675,27,28,-1
1,4,3,292,1,57,"June 22, 2012",7,756,"6' 0""",1.0,17.0,51.0,132,73.0,2.14,0.56,2.32,0.49,2,0.1,1.7,0.61,0.23,5,70,"5' 11""",0.0,9.0,16.0,1057,75.0,2.39,0.4,2.02,0.51,1,4.8,3.03,0.4,0.46,5,0.7391304347826086,0.64,-2.0,69.0,25.0,0.0350724637681159,0.2728,31,24,7
1,4,3,292,1,6,"June 22, 2012",7,53,"5' 9""",1.0,12.0,21.0,870,70.0,4.08,0.57,4.17,0.28,1,0.1,0.63,0.77,0.38,4,743,"5' 7""",0.0,9.0,25.0,1039,70.0,3.03,0.64,3.17,0.43,2,0.8,0.67,0.6,0.3,4,0.6176470588235294,0.7352941176470589,0.0,34.0,34.0,0.1255882352941176,0.1167647058823529,28,36,-8
1,7,1,194,1,0,"June 08, 2012",136,92,"5' 9""",0.0,10.0,11.0,291,74.0,2.96,0.41,1.65,0.53,1,2.6,1.03,0.55,0.44,2,275,"5' 8""",0.0,9.0,14.0,498,67.0,3.81,0.44,3.33,0.39,2,0.0,0.0,0.5,0.0,2,0.5238095238095238,0.6086956521739131,7.0,21.0,23.0,0.2023809523809523,0.1447826086956521,24,24,0
1,3,5,292,3,6,"June 22, 2012",7,648,"5' 9""",1.0,8.0,14.0,363,70.0,2.64,0.66,1.92,0.32,1,0.7,2.91,0.81,0.47,4,214,"5' 7""",0.0,16.0,35.0,224,70.0,2.46,0.65,2.45,0.33,1,0.7,3.32,0.69,0.37,4,0.6086956521739131,0.6862745098039216,0.0,23.0,51.0,0.1139130434782608,0.0617647058823529,33,30,3
1,4,3,292,1,7,"June 08, 2012",136,812,"6' 2""",0.0,3.0,12.0,144,,2.08,0.7,2.17,0.34,1,0.7,0.0,0.76,0.0,6,229,"6' 1""",0.0,3.0,9.0,173,73.0,2.78,0.56,2.27,0.4,1,1.6,1.05,0.58,0.15,6,0.8,0.75,0.0,15.0,12.0,0.1913333333333333,0.3225,29,24,5
1,3,3,292,1,57,"June 08, 2012",136,833,"6' 3""",0.0,11.0,18.0,886,74.0,3.14,0.51,3.08,0.31,1,0.8,0.89,0.48,0.16,5,175,"5' 11""",0.0,2.0,7.0,677,73.0,2.7,0.56,3.68,0.51,2,0.0,1.5,0.61,0.33,5,0.6206896551724138,0.7777777777777778,1.0,29.0,9.0,0.1337931034482758,0.4088888888888889,30,23,7
0,4,3,292,1,2,"June 08, 2012",136,412,"5' 10""",1.0,11.0,19.0,589,69.0,4.79,0.52,2.77,0.24,1,0.5,0.3,0.42,0.26,3,525,"5' 8""",0.0,5.0,15.0,773,70.0,2.69,0.56,4.09,0.53,1,0.5,2.19,0.82,0.37,3,0.6129032258064516,0.75,-1.0,31.0,20.0,0.1054838709677419,0.2294999999999999,32,30,2
1,7,1,265,1,57,"June 08, 2012",136,514,"6' 0""",0.0,9.0,19.0,316,74.0,4.18,0.49,2.5,0.48,1,1.4,0.85,0.56,0.35,5,301,"5' 10""",0.0,8.0,19.0,195,72.0,1.55,0.46,1.52,0.56,1,0.0,4.23,0.72,0.42,4,0.6785714285714286,0.7037037037037037,2.0,28.0,27.0,0.1392857142857143,0.0562962962962962,27,31,-4
1,5,2,242,1,0,"June 08, 2012",136,527,"5' 7""",1.0,13.0,24.0,298,69.0,3.51,0.7,3.41,0.29,1,0.1,0.28,0.86,0.28,2,1030,"5' 5""",0.0,12.0,15.0,1002,66.0,3.41,0.65,3.37,0.4,1,0.7,2.61,0.59,0.45,2,0.631578947368421,0.5555555555555556,3.0,38.0,27.0,0.0923684210526315,0.1507407407407407,27,29,-2
1,5,1,288,1,57,"June 08, 2012",136,892,"6' 0""",1.0,14.0,27.0,704,74.0,2.84,0.6,2.74,0.45,1,1.5,1.8,0.7,0.35,5,690,"5' 11""",1.0,13.0,33.0,605,72.0,3.63,0.58,3.29,0.46,1,1.3,1.09,0.46,0.34,5,0.6428571428571429,0.7021276595744681,2.0,42.0,47.0,0.1009523809523809,0.0976595744680851,36,29,7
0,7,1,107,1,6,"May 26, 2012",68,856,"5' 9""",0.0,4.0,15.0,407,71.0,1.78,0.52,1.19,0.34,2,2.0,3.19,0.52,0.48,4,103,"6' 0""",0.0,2.0,13.0,888,73.0,1.9,0.51,0.53,0.26,1,7.4,0.53,0.33,0.16,4,0.7894736842105263,0.8666666666666667,-2.0,19.0,15.0,0.1678947368421052,0.5286666666666667,31,23,8
1,5,1,224,1,57,"May 26, 2012",68,665,"6' 0""",0.0,10.0,25.0,227,74.0,3.44,0.51,2.46,0.35,1,0.4,0.73,0.35,0.35,5,98,"5' 10""",0.0,14.0,29.0,336,70.0,3.04,0.57,4.61,0.44,1,0.1,0.43,0.59,0.25,5,0.7142857142857143,0.6744186046511628,4.0,35.0,43.0,0.0817142857142857,0.1095348837209302,30,33,-3
1,4,3,292,1,3,"June 08, 2012",136,114,"5' 3""",1.0,3.0,27.0,257,66.0,1.66,0.67,3.43,0.54,1,0.5,3.35,0.65,0.56,1,735,"5' 5""",1.0,5.0,13.0,453,64.0,3.25,0.67,3.59,0.39,1,0.0,2.08,0.88,0.3,1,0.8709677419354839,0.6842105263157895,2.0,31.0,19.0,0.1267741935483871,0.1889473684210526,25,28,-3
0,7,1,106,1,5,"May 26, 2012",68,596,"6' 4""",0.0,6.0,11.0,574,76.0,3.81,0.51,2.97,0.4,1,0.0,2.64,0.52,0.41,7,970,"6' 2""",0.0,7.0,30.0,419,76.0,3.84,0.54,3.41,0.44,1,1.0,2.0,0.6,0.38,7,0.6470588235294118,0.8108108108108109,0.0,17.0,37.0,0.1747058823529411,0.1191891891891891,30,32,-2
0,4,3,292,1,7,"May 26, 2012",68,222,"6' 1""",0.0,10.0,34.0,433,72.0,2.3,0.49,1.83,0.43,1,1.3,1.31,0.43,0.28,6,122,"6' 2""",0.0,10.0,18.0,169,76.0,2.58,0.54,2.65,0.47,1,1.2,3.55,0.62,0.54,6,0.7727272727272727,0.6428571428571429,-4.0,44.0,28.0,0.0711363636363636,0.1374999999999999,31,28,3
0,5,1,196,1,6,"May 26, 2012",68,363,"5' 11""",0.0,8.0,20.0,302,75.0,4.16,0.6,4.01,0.43,1,0.1,0.49,0.8,0.44,4,924,"5' 8""",1.0,11.0,21.0,493,72.0,2.55,0.58,2.92,0.34,1,0.8,3.49,0.66,0.53,4,0.7142857142857143,0.6363636363636364,3.0,28.0,33.0,0.1467857142857142,0.1127272727272727,26,27,-1
